param,value,best,average,worst,std_dev,feasible
population_size,20,1.8135413676121805,1.8189996027507627,1.8238410527509639,0.0042660327110983,5
population_size,50,1.8169989296940443,1.8190302697924117,1.8214982738262158,0.001718273888767242,5
population_size,100,1.8131638209069894,1.815537456660286,1.8195679648942682,0.0030239678867451667,5
crossover_prob,0.6,1.812963069280996,1.8154182109948154,1.8179297356963902,0.0022641831401755733,5
crossover_prob,0.7,1.812674812536788,1.8166813219019897,1.8236596168181451,0.00432804678560769,5
crossover_prob,0.8,1.8169989296940443,1.8190302697924117,1.8214982738262158,0.001718273888767242,5
crossover_prob,0.9,1.8152598542827922,1.818420503197649,1.8219423597591413,0.002681640572555162,5
crossover_prob,1.0,1.815850217950882,1.819723963321974,1.8247485864462107,0.003230218310032371,5
