param,value,best,average,worst,std_dev,feasible
population_size,50,1.8194845558690962,1.8239371889450025,1.8319393768361114,0.005573322664943802,5
population_size,100,1.8141043788129374,1.8170836473796501,1.8232285366339465,0.0038756514389468918,5
population_size,200,1.8150360238000207,1.8180296705381667,1.8244610801277612,0.0037705014901023657,5
selection_ratio,0.2,1.8147094081933886,1.8179324551592495,1.8222971684262255,0.0034340912019678095,5
selection_ratio,0.3,1.8120386925904373,1.8167814159999467,1.8247744981473002,0.004780473667974131,5
selection_ratio,0.5,1.8141043788129374,1.8170836473796501,1.8232285366339465,0.0038756514389468918,5
selection_ratio,0.7,1.815462827910761,1.819458709100542,1.8234256332239267,0.0028319647616699578,5
