param,value,best,average,worst,std_dev,feasible
population_size,50,1.8194845558690962,1.8234126618747766,1.8319393768361114,0.004198862300496144,10
population_size,100,1.8141043788129374,1.8168208021876822,1.8232285366339465,0.002997622503521034,10
population_size,200,1.815036023800021,1.8219335178762193,1.8324712968905552,0.0063174106116460835,10
selection_ratio,0.2,1.812772585756028,1.816170874462833,1.8222971684262257,0.0031236634913326595,10
selection_ratio,0.3,1.8120386925904375,1.8164053585693414,1.8247744981473009,0.0034247154138027525,10
selection_ratio,0.5,1.8141043788129374,1.8168208021876822,1.8232285366339465,0.002997622503521034,10
selection_ratio,0.7,1.8131332577401211,1.8198816464208964,1.8258075074072784,0.0038337032710797055,10
