param,value,best,average,worst,std_dev,feasible
population_size,50,0.9677831305627618,0.9714512121707112,0.9732348318901584,0.002115559425325897,5
population_size,100,0.9613606906183126,0.9650501358061637,0.968628584354376,0.0026945775424999977,5
population_size,200,0.9683704573422728,0.9730956538754193,0.977050165464779,0.0035309754813165777,5
selection_ratio,0.2,0.9606942777539542,0.9635554019704125,0.9681805721473313,0.003095034269614399,5
selection_ratio,0.3,0.963124273863684,0.9651917405757816,0.9679437525793917,0.001834504032661999,5
selection_ratio,0.5,0.9613606906183126,0.9650501358061637,0.968628584354376,0.0026945775424999977,5
selection_ratio,0.7,0.9585712049033138,0.967132644824729,0.9734881358774262,0.00543697394601841,5
