param,value,best,average,worst,std_dev,feasible
population_size,20,0.9604214135861892,0.9622264508579338,0.9646630327839042,0.0017295877664872134,5
population_size,50,0.9599167607069614,0.9617214295061366,0.965602661128982,0.0023048733038236804,5
population_size,100,0.9574411819535209,0.9593289788189232,0.9612731177196763,0.0018106876052241762,5
crossover_prob,0.6,0.9568148388172543,0.962882632737472,0.9662195727401568,0.004075790038242763,5
crossover_prob,0.7,0.9604283820995119,0.9632789813461602,0.9662231441066863,0.0025712840235569807,5
crossover_prob,0.8,0.9599167607069614,0.9617214295061366,0.965602661128982,0.0023048733038236804,5
crossover_prob,0.9,0.9619241414985875,0.963541501200031,0.9664453492662648,0.001833708949264851,5
crossover_prob,1.0,0.957208723366734,0.9613716824065411,0.9648761189543859,0.003079729291517054,5
